TweetURL	MediaID	AccountID
https://twitter.com/MsLuo14/status/1913483900741206260	Go4PdTDb0AAmdRV.jpg	1749477300754878464_msluo14_小罗老师
https://twitter.com/Sayapom4/status/1447181462998974467	GvY1hwJ4.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1435024169696063488	H3Tve_Jx.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1443466130224390147	HxnB2lu3.jpg	ext_sayapom4_さやか
https://twitter.com/no14_coco/status/1867967919822692727	KQVUPBLFP8mPb2FC.mp4	1749477300754878464_no14_coco_英语罗老师
https://twitter.com/yike_luo/status/1748326666190155839	KX-PiZo4zRotoo-l.mp4	ext_yike_luo_yike_luo
https://twitter.com/Sayapom4/status/1444139206222102537	Le4A_sVL.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1450770105353191424	NFKbdDoP.jpg	ext_sayapom4_さやか
https://twitter.com/yike_luo/status/1748969821411422328	P8hVCs0n1AK9xKNV.mp4	ext_yike_luo_yike_luo
https://twitter.com/MsLuo14/status/1892167521454968907	UYd4udzhgtsAWw2_.mp4	1749477300754878464_msluo14_小罗老师
https://twitter.com/Sayapom4/status/1445988743605731329	VKoYqVNQ.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1442843677118935050	WRwwzStj.jpg	ext_sayapom4_さやか
https://twitter.com/yike2024/status/1799783146906701854	XWahO_LsFMJ_wcZD.mp4	1753507071260315648_yike2024_三好学生yike
https://twitter.com/Sayapom4/status/1445968506332192770	YcFLMfAE.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1443466287271727104	ZveR_o3G.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1433316056219537411	Zzsi5Wu9.jpg	ext_sayapom4_さやか
https://twitter.com/yike_luo/status/1746878477217972273	_kytHSr8SxCIvSH_.mp4	ext_yike_luo_yike_luo
https://twitter.com/Sayapom4/status/1447166220680110080	_lKiG3dh.jpg	ext_sayapom4_さやか
https://twitter.com/yike_luo/status/1747089864930247070	_tk-j3skQAYgAmon.mp4	ext_yike_luo_yike_luo
https://twitter.com/Sayapom4/status/1446644817690173442	a0bp9pZU.jpg	ext_sayapom4_さやか
https://twitter.com/No14_coco/status/1865001815764537832	a4YmzVvpI3kAibv3.mp4	1749477300754878464_no14_coco_英语罗老师
https://twitter.com/Sayapom4/status/1443477586827350016	aDOxxgTo.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1457976695189741574	ajL6DQJk.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1437118314795335680	cNyDtxSP.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1437119836497211392	dm5EX_Xl.jpg	ext_sayapom4_さやか
https://twitter.com/Sayapom4/status/1443471440037040128	eAqcF85n.jpg	ext_sayapom4_さやか
https://twitter.com/yike_luo/status/1748000834603078013	eVxp86XesO1da7oH.mp4	ext_yike_luo_yike_luo
https://twitter.com/Sayapom4/status/1443066871863930881	i0c13UFh.jpg	ext_sayapom4_さやか
https://twitter.com/No14_coco/status/1812386451906326827	iT3MKW-MjpJLySSu.mp4	1749477300754878464_no14_coco_英语罗老师
https://twitter.com/yike_luo/status/1736653960143045039	iwYsKD4ag4LFAL5n.mp4	ext_yike_luo_yike_luo
https://twitter.com/yike_luo/status/1748969821411422328	kXbtvvMHYsuB_KTz.mp4	ext_yike_luo_yike_luo
